Address,Latitude,Longitude
"10-12 Wentworth Avenue, SURRY HILLS  NSW  2010",-33.8777961,151.2119288
"10-14 Bulletin Place, SYDNEY  NSW  2000",-33.8625083,151.2096545
"10-14 Church Street, PADDINGTON  NSW  2021",-33.88469070000001,151.2190115
"10-14 Cooper Street, SURRY HILLS  NSW  2010",-33.8852154,151.2087323
"10-14 Hunter Street, SYDNEY  NSW  2000",-33.86535,151.207746
"10-14 Oxford Square, DARLINGHURST  NSW  2010",-33.878065,151.21418559999995
"10-14 Quay Street, HAYMARKET  NSW  2000",-33.8820024,151.20379580000005
"10-14 Spring Street, SYDNEY  NSW  2000",-33.864812799999996,151.20932
"10-16 Bay Street, ULTIMO  NSW  2007",-33.8799894,151.1955269
"10-16 Charles Street, REDFERN  NSW  2016",-33.893758,151.2151739
"10-16 Rockwall Crescent, POTTS POINT  NSW  2011",-33.869470799999995,151.22454430000005
"10-18 Gadigal Avenue, WATERLOO  NSW  2017",-33.905334,151.21214980000005
"10-18 William Street, BEACONSFIELD  NSW  2015",-33.91268170000001,151.19875269999997
"10-20 Garden Street, ALEXANDRIA  NSW  2015",-33.895445,151.19758530000001
"10-20 McEvoy Street, WATERLOO  NSW  2017",-33.9008244,151.2080076
"10-24 Flinders Street, DARLINGHURST  NSW  2010",-33.8814666,151.2173708
"10-24 Ralph Street, ALEXANDRIA  NSW  2015",-33.91586420000001,151.19804969999996
"100 Baptist Street, REDFERN  NSW  2016",-33.894892,151.2116949
"100 Barangaroo Avenue, BARANGAROO  NSW  2000",-33.863850899999996,151.20213930000003
"100 Bayswater Road, RUSHCUTTERS BAY  NSW  2011",-33.8760148,151.2290166
"100 Botany Road, ALEXANDRIA  NSW  2015",-33.897963399999995,151.1993177
"100 Bridge Road, GLEBE  NSW  2037",-33.878944,151.1888561
"100 Broadway, CHIPPENDALE  NSW  2008",-33.88454189999999,151.1988917
"100 Carillon Avenue, NEWTOWN  NSW  2042",-33.89167570000001,151.1834304
"100 Cathedral Street, WOOLLOOMOOLOO  NSW  2011",-33.872158899999995,151.21653930000005
"100 Collins Street, ALEXANDRIA  NSW  2015",-33.9108041,151.19577769999995
"100 Cooper Street, SURRY HILLS  NSW  2010",-33.8862796,151.21161819999998
"100 Elizabeth Bay Road, ELIZABETH BAY  NSW  2011",-33.87131710000001,151.2297794
"100 George Street, THE ROCKS  NSW  2000",-33.8581643,151.2094181
"100 Harris Street, PYRMONT  NSW  2009",-33.8684401,151.19374030000003
"100 Henderson Road, ALEXANDRIA  NSW  2015",-33.8978287,151.1943975
"100 Hereford Street, GLEBE  NSW  2037",-33.8806621,151.1822709
"100 Joynton Avenue, ZETLAND  NSW  2017",-33.9044686,151.20953380000003
"100 Lang Road, CENTENNIAL PARK  NSW  2021",-33.8966425,151.22839040000005
"100 Murray Street, SYDNEY  NSW  2000",-33.872241700000004,151.1978693
"100 Newman Street, NEWTOWN  NSW  2042",-33.899167999999996,151.1819815
"100 Swanson Street, ERSKINEVILLE  NSW  2043",-33.900138,151.1891667
"100 Victoria Street, POTTS POINT  NSW  2011",-33.8708543,151.22327880000003
"100-102 Clarence Street, SYDNEY  NSW  2000",-33.8680787,151.205577
"100-102 O'Riordan Street, ALEXANDRIA  NSW  2015",-33.9196913,151.1931722
"100-104 Cumberland Street, THE ROCKS  NSW  2000",-33.8596833,151.20703769999997
"100-104 Euston Road, ALEXANDRIA  NSW  2015",-33.9096094,151.1896457
"100-114 Chalmers Street, SURRY HILLS  NSW  2010",-33.886333,151.20705969999997
"100-114 Fig Street, PYRMONT  NSW  2009",-33.8753878,151.19574640000005
"1001 Bourke Street, WATERLOO  NSW  2017",-33.9033734,151.20626289999996
"1001 Bradfield Highway, MILLERS POINT  NSW  2000",-33.861588299999994,151.2046483
"1001 Ithaca Road, ELIZABETH BAY  NSW  2011",-33.871072,151.22836030000005
"1001 Upper Fort Street, MILLERS POINT  NSW  2000",-33.8600408,151.20477380000003
"1001 Wilson Street, EVELEIGH  NSW  2015",-33.891905799999996,151.19611909999998
"1001A Wilson Street, EVELEIGH  NSW  2015",-33.891905799999996,151.19611909999998
"1003 Swanson Street, ERSKINEVILLE  NSW  2043",-33.90027070000001,151.1876269
"1003 Upper Fort Street, MILLERS POINT  NSW  2000",-33.8596098,151.2047364
"1005 Upper Fort Street, MILLERS POINT  NSW  2000",-33.8604105,151.20486430000003
"1009 Bourke Street, WATERLOO  NSW  2017",-33.9034416,151.2060517
"101 Burren Street, NEWTOWN  NSW  2042",-33.89593869999999,151.1852592
"101 Chalmers Street, SURRY HILLS  NSW  2010",-33.8856925,151.2067669
"101 Darlington Road, DARLINGTON  NSW  2008",-33.891532399999996,151.1903072
"101 Glebe Point Road, GLEBE  NSW  2037",-33.882251200000006,151.19015359999997
"101 Goulburn Street, HAYMARKET  NSW  2000",-33.8789933,151.2088782
"101 Greens Road, PADDINGTON  NSW  2021",-33.885991600000004,151.2202638
"101 Hereford Street, FOREST LODGE  NSW  2037",-33.8821172,151.1787354
"101 Marriott Street, REDFERN  NSW  2016",-33.895106,151.21118140000004
"101 Miller Street, PYRMONT  NSW  2009",-33.8700403,151.1935569
"101 Oxford Street, DARLINGHURST  NSW  2010",-33.879200700000005,151.21468190000004
"101 Phillip Street, WATERLOO  NSW  2017",-33.896248,151.2059413
"101 Quarry Street, ULTIMO  NSW  2007",-33.876760499999996,151.19740280000005
"101 Regent Street, REDFERN  NSW  2016",-33.8915239,151.2009198
"101 Reservoir Street, SURRY HILLS  NSW  2010",-33.8815204,151.21206719999995
"101 Union Street, NEWTOWN  NSW  2042",-33.90215,151.18129869999999
"101 Wilson Street, NEWTOWN  NSW  2042",-33.8959579,151.1835968
"101-103 Macleay Street, POTTS POINT  NSW  2011",-33.87178529999999,151.2248076
"101-103 Marlborough Street, SURRY HILLS  NSW  2010",-33.890489200000005,151.21086359999995
"101-105 Bridge Road, GLEBE  NSW  2037",-33.8786506,151.188473
"101-109 York Street, SYDNEY  NSW  2000",-33.870495,151.2058634
"101-115 Victoria Street, POTTS POINT  NSW  2011",-33.8709908,151.2225945
"101-115 William Street, DARLINGHURST  NSW  2010",-33.87456629999999,151.2167466
"1013 Bourke Street, WATERLOO  NSW  2017",-33.9035164,151.205967
"101A Marriott Street, REDFERN  NSW  2016",-33.8951268,151.211344
"101A Wyndham Street, ALEXANDRIA  NSW  2015",-33.898505,151.19856140000005
"101C Dalmeny Avenue, ROSEBERY  NSW  2018",-33.9127249,151.2097619
"102 Angel Street, NEWTOWN  NSW  2042",-33.9021166,151.1800215
"102 Broadway, CHIPPENDALE  NSW  2008",-33.88454189999999,151.1988917
"102 Burton Street, DARLINGHURST  NSW  2010",-33.878688700000005,151.21874430000003
"102 Cathedral Street, WOOLLOOMOOLOO  NSW  2011",-33.872183299999996,151.21659630000005
"102 Crown Street, WOOLLOOMOOLOO  NSW  2011",-33.8736054,151.21673940000005
"102 Darghan Street, GLEBE  NSW  2037",-33.877019399999995,151.1893797
"102 Elizabeth Street, SYDNEY  NSW  2000",-33.8696527,151.2111401
"102 Erskineville Road, ERSKINEVILLE  NSW  2043",-33.8990933,151.1834354
"102 Henderson Road, ALEXANDRIA  NSW  2015",-33.8978298,151.19435049999996
"102 Lang Road, CENTENNIAL PARK  NSW  2021",-33.896741799999994,151.2282311
"102 Miller Street, PYRMONT  NSW  2009",-33.8697804,151.1919861
"102 Newman Street, NEWTOWN  NSW  2042",-33.89916229999999,151.1820315
"102 Pitt Street, REDFERN  NSW  2016",-33.8932669,151.2036077
"102 Rochford Street, ERSKINEVILLE  NSW  2043",-33.9025429,151.1825279
"102 Shepherd Street, CHIPPENDALE  NSW  2008",-33.8877033,151.19550800000005
"102 Surrey Street, DARLINGHURST  NSW  2010",-33.877666999999995,151.2222883
"102 Swanson Street, ERSKINEVILLE  NSW  2043",-33.900186700000006,151.1892408
"102 Tweedmouth Avenue, ROSEBERY  NSW  2018",-33.9221297,151.2103125
"102 Wigram Road, FOREST LODGE  NSW  2037",-33.8810195,151.17831769999995
"102 Wyndham Street, ALEXANDRIA  NSW  2015",-33.898321200000005,151.19905459999995
"102-104 Albion Street, SURRY HILLS  NSW  2010",-33.8828552,151.2121538
"102-104 George Street, THE ROCKS  NSW  2000",-33.85846179999999,151.20929640000003
"102-106 Dunning Avenue, ROSEBERY  NSW  2018",-33.916048499999995,151.20161090000005
"102-108 Hay Street, HAYMARKET  NSW  2000",-33.87930410000001,151.20435849999996
"102-110 McEvoy Street, ALEXANDRIA  NSW  2015",-33.9031099,151.197152
"1029 Bourke Street, WATERLOO  NSW  2017",-33.9042098,151.2046668
"103 Arundel Street, FOREST LODGE  NSW  2037",-33.883860999999996,151.1852295
"103 Bathurst Street, SYDNEY  NSW  2000",-33.87471470000001,151.2062929
"103 Buckland Street, ALEXANDRIA  NSW  2015",-33.8995283,151.1957285
"103 Chalmers Street, SURRY HILLS  NSW  2010",-33.8863001,151.20681299999995
"103 Church Street, CAMPERDOWN  NSW  2050",-33.8900427,151.1785309
"103 Cleveland Street, DARLINGTON  NSW  2008",-33.888446200000004,151.196434
"103 George Street, THE ROCKS  NSW  2000",-33.85963510000001,151.208548
"103 Gowrie Street, NEWTOWN  NSW  2042",-33.9018343,151.18049059999996
"103 Greens Road, PADDINGTON  NSW  2021",-33.886033000000005,151.22028319999995
"103 Hereford Street, FOREST LODGE  NSW  2037",-33.882167700000004,151.17864409999999
"103 King Street, NEWTOWN  NSW  2042",-33.892817,151.18477
"103 Mitchell Road, ALEXANDRIA  NSW  2015",-33.9008046,151.192973
"103 Pyrmont Street, PYRMONT  NSW  2009",-33.869892799999995,151.19497969999995
"103 Regent Street, REDFERN  NSW  2016",-33.891820700000004,151.2009044
"103 Reservoir Street, SURRY HILLS  NSW  2010",-33.8815217,151.21211369999997
"103 Rothschild Avenue, ROSEBERY  NSW  2018",-33.9173876,151.20439319999997
"103 St Johns Road, GLEBE  NSW  2037",-33.8817967,151.1854323
"103 Victoria Street, BEACONSFIELD  NSW  2015",-33.9110489,151.20136499999995
"103 Wigram Road, GLEBE  NSW  2037",-33.8799699,151.1810184
"103 Wilson Street, NEWTOWN  NSW  2042",-33.8958959,151.18364319999995
"103-105 Palmer Street, WOOLLOOMOOLOO  NSW  2011",-33.87318079999999,151.2172446
"103-105 Quarry Street, ULTIMO  NSW  2007",-33.8766889,151.197435
"103-105 Shepherd Street, CHIPPENDALE  NSW  2008",-33.887497700000004,151.1951664
"103-107 Bourke Street, WOOLLOOMOOLOO  NSW  2011",-33.871657299999995,151.2183931
"103-107 Foveaux Street, SURRY HILLS  NSW  2010",-33.884949299999995,151.2117136
"103-109 George Street, REDFERN  NSW  2016",-33.893027399999994,151.2023781
"103-109A Womerah Avenue, DARLINGHURST  NSW  2010",-33.8775958,151.223804
"1037-1047 Bourke Street, WATERLOO  NSW  2017",-33.904521,151.2040082
"104 Baptist Street, REDFERN  NSW  2016",-33.8949817,151.21167780000005
"104 Crown Street, WOOLLOOMOOLOO  NSW  2011",-33.8736609,151.21673330000004
"104 Darghan Street, GLEBE  NSW  2037",-33.876987799999995,151.1893341
"104 Darlinghurst Road, DARLINGHURST  NSW  2010",-33.8762744,151.2216478
"104 Elizabeth Bay Road, ELIZABETH BAY  NSW  2011",-33.87073170000001,151.22975659999997
"104 Erskineville Road, ERSKINEVILLE  NSW  2043",-33.8993821,151.1838362
"104 Fitzroy Street, SURRY HILLS  NSW  2010",-33.8856143,151.2170889
"104 Garden Street, ALEXANDRIA  NSW  2015",-33.8984776,151.1982195
"104 Hordern Street, NEWTOWN  NSW  2042",-33.89261,151.1803882
"104 King Street, SYDNEY  NSW  2000",-33.8686901,151.2086015
"104 Miller Street, PYRMONT  NSW  2009",-33.869735,151.1928284
"104 Pyrmont Street, PYRMONT  NSW  2009",-33.870488,151.19577280000001
"104 Rochford Street, ERSKINEVILLE  NSW  2043",-33.9025945,151.18257340000005
"104 Victoria Street, POTTS POINT  NSW  2011",-33.8709684,151.223256
"104 Wigram Road, FOREST LODGE  NSW  2037",-33.8810396,151.1782795
"104 Wyndham Street, ALEXANDRIA  NSW  2015",-33.898374,151.199066
"104-104A Swanson Street, ERSKINEVILLE  NSW  2043",-33.9002024,151.1893392
"104-106 Buckingham Street, SURRY HILLS  NSW  2010",-33.889188,151.20732619999995
"104-108 Bourke Street, WOOLLOOMOOLOO  NSW  2011",-33.873147499999995,151.2186206
"104-110 Broadway, CHIPPENDALE  NSW  2008",-33.8844735,151.19814530000005
"104-118 Clarence Street, SYDNEY  NSW  2000",-33.868336299999996,151.2054217
"105 Belmont Street, ALEXANDRIA  NSW  2015",-33.90126970000001,151.1936479
"105 Boundary Street, DARLINGHURST  NSW  2010",-33.8812165,151.2210065
"105 Chalmers Street, SURRY HILLS  NSW  2010",-33.887978000000004,151.2050105
"105 Cleveland Street, DARLINGTON  NSW  2008",-33.8884914,151.19656930000005
"105 Crown Street, DARLINGHURST  NSW  2010",-33.8749157,151.2158677
"105 George Street, THE ROCKS  NSW  2000",-33.859715,151.208548
"105 Harris Street, PYRMONT  NSW  2009",-33.869274600000004,151.19337480000004
"105 King Street, NEWTOWN  NSW  2042",-33.892852399999995,151.1847131
"105 Marriott Street, REDFERN  NSW  2016",-33.89532680000001,151.21122140000003
"105 Mitchell Road, ALEXANDRIA  NSW  2015",-33.9008433,151.19295359999995
"105 Phillip Street, WATERLOO  NSW  2017",-33.8963167,151.2060688
"105 Pitt Street, REDFERN  NSW  2016",-33.8933282,151.20406359999996
"105 Pitt Street, SYDNEY  NSW  2000",-33.8659479,151.2082635
"105 Regent Street, REDFERN  NSW  2016",-33.891900899999996,151.2008303
"105 St Johns Road, GLEBE  NSW  2037",-33.8818649,151.1854188
"105 Wigram Road, GLEBE  NSW  2037",-33.879996999999996,151.1809686
"105 Wilson Street, NEWTOWN  NSW  2042",-33.895877899999995,151.18376840000005
"105 Wilton Street, SURRY HILLS  NSW  2010",-33.8898084,151.20925380000003
"105 Young Street, REDFERN  NSW  2016",-33.894323299999996,151.2103179
"105-107 Glebe Point Road, GLEBE  NSW  2037",-33.882099200000006,151.1901523
"105-109 McEvoy Street, ALEXANDRIA  NSW  2015",-33.9017854,151.19936189999999
"105-111 Macleay Street, POTTS POINT  NSW  2011",-33.8719663,151.2248626
"105-113 Campbell Street, SURRY HILLS  NSW  2010",-33.880663500000004,151.2114938
"105-115 Portman Street, ZETLAND  NSW  2017",-33.9088075,151.2051086
"106 Arthur Street, SURRY HILLS  NSW  2010",-33.887976,151.21642549999999
"106 Baptist Street, REDFERN  NSW  2016",-33.8950265,151.2116693
"106 Burton Street, DARLINGHURST  NSW  2010",-33.8787643,151.2188617
"106 Darghan Street, GLEBE  NSW  2037",-33.8769326,151.18927539999999
"106 Elizabeth Bay Road, ELIZABETH BAY  NSW  2011",-33.870484000000005,151.2299616
"106 Flinders Street, DARLINGHURST  NSW  2010",-33.8840679,151.217951
"106 George Street, ERSKINEVILLE  NSW  2043",-33.9003988,151.1849225
"106 Great Buckingham Street, REDFERN  NSW  2016",-33.8925895,151.2061732
"106 Hordern Street, NEWTOWN  NSW  2042",-33.8925559,151.18041090000003
"106 King Street, SYDNEY  NSW  2000",-33.868785700000004,151.20864540000005
"106 Mitchell Road, ALEXANDRIA  NSW  2015",-33.9016581,151.1928236
"106 Pitt Street, REDFERN  NSW  2016",-33.89335730000001,151.2035655
"106 Victoria Street, POTTS POINT  NSW  2011",-33.871055299999995,151.2232617
"106 Wyndham Street, ALEXANDRIA  NSW  2015",-33.8984085,151.1991245
"106-108 George Street, THE ROCKS  NSW  2000",-33.8586776,151.20929909999995
"106-108 Quarry Street, ULTIMO  NSW  2007",-33.8765164,151.1970231
"106-108 Redfern Street, REDFERN  NSW  2016",-33.8925754,151.2046325
"106-110 Euston Road, ALEXANDRIA  NSW  2015",-33.9097707,151.1891365
"106-110 George Street, REDFERN  NSW  2016",-33.892708899999995,151.2019317
"106-112 Commonwealth Street, SURRY HILLS  NSW  2010",-33.8805238,151.2111343
"106-112 Erskineville Road, ERSKINEVILLE  NSW  2043",-33.8995042,151.1841185
"106-116 Epsom Road, ZETLAND  NSW  2017",-33.910807899999995,151.2095571
"106-122 McElhone Street, WOOLLOOMOOLOO  NSW  2011",-33.8720901,151.22175790000003
"107 Albion Street, SURRY HILLS  NSW  2010",-33.8833345,151.2123816
"107 Angel Street, NEWTOWN  NSW  2042",-33.9020933,151.1796256
"107 Arthur Street, SURRY HILLS  NSW  2010",-33.8882929,151.216343
"107 Arundel Street, FOREST LODGE  NSW  2037",-33.883847499999995,151.1851048
"107 Baptist Street, REDFERN  NSW  2016",-33.8953872,151.2120997
"107 Buckland Street, ALEXANDRIA  NSW  2015",-33.899565100000004,151.1955741
"107 Church Street, CAMPERDOWN  NSW  2050",-33.8901463,151.1785758
"107 Darlington Road, DARLINGTON  NSW  2008",-33.8916208,151.1900426
"107 Derwent Street, GLEBE  NSW  2037",-33.8816967,151.18790149999995
"107 Garden Street, ALEXANDRIA  NSW  2015",-33.8986823,151.19774130000005
"107 Hereford Street, FOREST LODGE  NSW  2037",-33.8823321,151.1785352
"107 Liverpool Street, SYDNEY  NSW  2000",-33.8766993,151.2071663
"107 Marlborough Street, SURRY HILLS  NSW  2010",-33.8905917,151.2107794
"107 Mitchell Road, ALEXANDRIA  NSW  2015",-33.9008711,151.1929132
"107 Pitt Street, REDFERN  NSW  2016",-33.8933744,151.20405490000005
"107 Pitt Street, SYDNEY  NSW  2000",-33.8660279,151.2082635
"107 Redfern Street, REDFERN  NSW  2016",-33.892802,151.203134
"107 Shepherd Street, CHIPPENDALE  NSW  2008",-33.88757160000001,151.19513600000005
"107 St Johns Road, GLEBE  NSW  2037",-33.881845899999995,151.1853398
"107 Union Street, NEWTOWN  NSW  2042",-33.9022717,151.18124740000005
"107 Victoria Street, BEACONSFIELD  NSW  2015",-33.9111136,151.20134280000005
"107 Wigram Road, GLEBE  NSW  2037",-33.880021899999996,151.18092380000004
"107 Wilton Street, SURRY HILLS  NSW  2010",-33.8898426,151.20923100000005
"107-109 Darlinghurst Road, POTTS POINT  NSW  2011",-33.8742021,151.2228635
"107-109 Harris Street, PYRMONT  NSW  2009",-33.8692925,151.19336840000003
"107-109 Regent Street, CHIPPENDALE  NSW  2008",-33.8873526,151.2013197
"107-109 Regent Street, REDFERN  NSW  2016",-33.892030299999995,151.2008536
"107-111 Cook Road, CENTENNIAL PARK  NSW  2021",-33.89463200000001,151.2295344
"107-111 Elizabeth Street, SYDNEY  NSW  2000",-33.869738299999995,151.21006619999997
"107-111 Oxford Street, DARLINGHURST  NSW  2010",-33.8792718,151.21481210000005
"107-113 Clarence Street, SYDNEY  NSW  2000",-33.8668092,151.2048375
"107-113 Crown Street, DARLINGHURST  NSW  2010",-33.8750745,151.2158581
"107-121 Quay Street, HAYMARKET  NSW  2000",-33.88219779999999,151.2033696
"107-125 Railway Parade, ERSKINEVILLE  NSW  2043",-33.8989713,151.187651
"108 Arthur Street, SURRY HILLS  NSW  2010",-33.8879612,151.216503
"108 Baptist Street, REDFERN  NSW  2016",-33.895071200000004,151.2116608
"108 Botany Road, ALEXANDRIA  NSW  2015",-33.8981099,151.19947030000003
"108 Burton Street, DARLINGHURST  NSW  2010",-33.8787081,151.2189182
"108 Cathedral Street, WOOLLOOMOOLOO  NSW  2011",-33.8722011,151.21691850000005
"108 Cooper Street, SURRY HILLS  NSW  2010",-33.8863739,151.2118116
"108 Darghan Street, GLEBE  NSW  2037",-33.8768841,151.1892601
"108 Dunning Avenue, ROSEBERY  NSW  2018",-33.9162289,151.2015629
"108 Elizabeth Bay Road, ELIZABETH BAY  NSW  2011",-33.8702568,151.2303259
"108 Elizabeth Street, SYDNEY  NSW  2000",-33.8702267,151.2099567
"108 Flinders Street, DARLINGHURST  NSW  2010",-33.88411370000001,151.2179737
"108 Garden Street, ALEXANDRIA  NSW  2015",-33.898577,151.1982516
"108 George Street, ERSKINEVILLE  NSW  2043",-33.9004539,151.1849521
"108 Gowrie Street, NEWTOWN  NSW  2042",-33.9023099,151.1808124
"108 Great Buckingham Street, REDFERN  NSW  2016",-33.8926299,151.2061689
"108 Hereford Street, GLEBE  NSW  2037",-33.880734600000004,151.1820385
"108 Lang Road, CENTENNIAL PARK  NSW  2021",-33.8967602,151.2277529
"108 Mitchell Road, ALEXANDRIA  NSW  2015",-33.9016933,151.192791
"108 Oxford Street, DARLINGHURST  NSW  2010",-33.8797414,151.21620249999995
"108 Parramatta Road, CAMPERDOWN  NSW  2050",-33.88599129999999,151.17875800000004
"108 Rochford Street, ERSKINEVILLE  NSW  2043",-33.902689,151.1824948
"108 Rothschild Avenue, ROSEBERY  NSW  2018",-33.917813,151.2037102
"108 Swanson Street, ERSKINEVILLE  NSW  2043",-33.90018970000001,151.18946110000005
"108-108A Derwent Street, GLEBE  NSW  2037",-33.8816929,151.1868534
"108-114 Miller Street, PYRMONT  NSW  2009",-33.8695996,151.1930957
"108-120 Pitt Street, SYDNEY  NSW  2000",-33.867996600000005,151.2088358
"109 Angel Street, NEWTOWN  NSW  2042",-33.9021662,151.1796436
"109 Bowman Street, PYRMONT  NSW  2009",-33.866518799999994,151.1922821
"109 Buckland Street, ALEXANDRIA  NSW  2015",-33.8995774,151.1955253
"109 Campbell Street, NEWTOWN  NSW  2042",-33.8920606,151.1863177
"109 Cathedral Street, WOOLLOOMOOLOO  NSW  2011",-33.8725176,151.21657319999997
"109 Church Street, CAMPERDOWN  NSW  2050",-33.890198,151.17859750000005
"109 Fitzroy Street, SURRY HILLS  NSW  2010",-33.8861024,151.2175241
"109 Foveaux Street, SURRY HILLS  NSW  2010",-33.8849731,151.21179980000005
"109 Garden Street, ALEXANDRIA  NSW  2015",-33.8987169,151.1977546
"109 George Street, ERSKINEVILLE  NSW  2043",-33.9015435,151.1842746
"109 Glebe Point Road, GLEBE  NSW  2037",-33.8821991,151.1899407
"109 Goodlet Street, SURRY HILLS  NSW  2010",-33.8903277,151.2105686
"109 Liverpool Street, SYDNEY  NSW  2000",-33.876811,151.20716919999995
"109 Pitt Street, REDFERN  NSW  2016",-33.8934208,151.2039379
"109 Pitt Street, SYDNEY  NSW  2000",-33.8662303,151.20819519999995
"109 Queen Street, BEACONSFIELD  NSW  2015",-33.9112257,151.20033059999997
"109 Riley Street, DARLINGHURST  NSW  2010",-33.8753224,151.2148726
"109 Stanley Street, DARLINGHURST  NSW  2010",-33.8762631,151.2173174
"109 Victoria Street, BEACONSFIELD  NSW  2015",-33.911145899999994,151.20133090000004
"109-113 Pitt Street, SYDNEY  NSW  2000",-33.866260700000005,151.20819469999995
"109-113B Pitt Street, SYDNEY  NSW  2000",-33.866260100000005,151.20819640000005
"109-115 Bourke Street, WOOLLOOMOOLOO  NSW  2011",-33.871944299999996,151.2184081
"109-121 Ferry Road, GLEBE  NSW  2037",-33.8737955,151.18749340000005
"109-133 Point Street, PYRMONT  NSW  2009",-33.8662054,151.1930718
